bathrooms,bedrooms,price,square_feet,category_encoded,amenities_encoded,has_photo_encoded,pets_allowed_encoded,cityname_encoded,state_encoded,source_encoded
1,2,749,800,0,2135,1,1,1037,36,9
1,2,745,800,0,222,1,1,1147,5,8
1,1,729,800,0,2135,1,1,1242,43,9
1,2,725,800,0,1106,1,3,1497,12,9
1,2,725,800,0,1113,1,3,1497,12,9
2,2,725,800,0,1087,1,1,222,14,9
1,1,725,800,0,2227,1,3,916,38,8
1,3,720,800,0,2135,1,3,30,12,9
1,2,720,800,0,2135,1,3,1040,29,9
1,1,700,800,0,1041,1,1,138,15,9
1,1,700,800,0,2135,1,3,352,10,9
1,2,695,800,0,380,1,3,645,24,3
1,1,675,800,0,2118,1,1,1345,24,9
1,2,675,800,0,1209,1,0,648,12,9
1,2,675,800,0,1213,1,3,1573,51,9
1,2,675,800,0,2178,0,1,1109,38,8
1,2,660,800,0,2135,1,3,305,24,9
1,2,660,800,0,2135,1,3,30,12,9
1,2,650,800,0,2135,1,1,995,29,9
1,2,650,800,0,2135,1,3,906,28,9
1,2,630,800,0,1186,1,1,1231,24,9
1,2,629,800,0,1760,1,1,185,43,9
1,2,625,800,0,2135,1,3,906,28,9
1,2,625,800,0,2135,1,1,906,28,9
1,1,580,800,0,2135,1,1,351,43,8
1,1,555,800,0,1446,1,1,363,10,8
1,1,550,800,0,2135,1,3,1467,22,9
1,1,475,800,0,2135,1,1,379,24,9
1,1,910,801,0,277,1,1,279,35,8
1,1,830,801,0,1605,1,1,174,36,9
1,2,760,801,0,1690,1,3,24,12,0
1,2,632,801,0,2237,1,3,862,36,0
1,1,2816,802,0,317,1,1,792,4,8
1,1,1824,802,0,2135,1,1,351,43,9
1,2,1695,802,0,2135,1,3,1033,4,9
1,1,1656,802,0,2136,1,1,369,5,9
1,3,1365,802,0,882,1,1,809,48,9
1,1,1280,802,0,1495,1,3,69,43,9
1,1,1065,802,0,1470,1,3,397,27,8
1,1,985,802,0,2135,1,3,1216,43,9
1,1,985,802,0,2135,1,3,242,43,9
1,1,975,802,0,2135,1,0,634,43,9
1,1,949,802,0,65,1,1,931,27,8
1,1,695,802,0,2135,1,3,906,28,9
1,1,1795,803,0,227,1,3,961,31,8
1,1,1475,803,0,1916,1,1,929,4,9
2,2,1325,803,0,591,1,3,477,4,3
1,2,1180,803,0,2135,1,1,809,48,9
1,1,1175,803,0,2135,1,1,1233,24,9
1,1,1079,803,0,1618,1,1,795,5,9
1,2,1025,803,0,2018,1,3,52,43,8
1,2,1025,803,0,2018,1,1,52,43,8
1,2,1025,803,0,2018,2,3,52,43,8
1,1,899,803,0,1225,1,1,225,15,9
1,1,2145,804,0,2135,1,1,351,43,9
1,1,1850,804,0,634,1,1,168,19,9
1,1,1415,804,0,515,1,1,741,20,9
1,2,1358,804,0,542,2,1,691,47,8
1,2,1318,804,0,542,0,1,691,47,8
1,1,1235,804,0,2062,2,1,801,20,8
1,2,725,804,0,2135,1,1,721,15,9
1,2,600,804,0,1690,1,3,394,43,3
1,1,1860,805,0,2092,1,1,505,20,8
1,1,1730,805,0,2092,1,3,505,20,8
1,1,1730,805,0,2092,1,3,505,20,8
1,1,1710,805,0,2135,1,3,1428,4,9
1,1,1545,805,0,2227,1,1,369,5,9
1,1,1394,805,0,1489,1,3,521,20,8
1,1,1322,805,0,2227,1,1,40,20,9
1,2,1025,805,0,1955,1,1,304,5,9
1,1,975,805,0,2135,1,1,1233,24,9
1,2,563,805,0,259,1,3,1398,43,8
1,1,2338,806,0,2135,1,3,1467,7,7
1,1,2249,806,0,2135,1,3,1467,7,7
1,1,1500,806,0,1989,1,3,69,43,9
1,1,1400,806,0,1015,1,1,634,43,9
1,1,1110,806,0,2135,1,1,661,9,9
1,1,940,806,0,651,1,0,1109,38,9
1,1,939,806,0,2151,1,1,663,27,8
1,2,650,806,0,1793,1,1,820,16,9
1,2,595,806,0,2135,1,3,828,22,9
1,1,1110,807,0,1496,1,3,397,27,9
1,1,1095,807,0,2135,1,1,141,13,9
1,1,2457,808,0,2136,1,3,699,47,8
1,1,1649,808,0,2135,1,3,438,4,9
1,2,1325,808,0,2176,1,1,809,48,9
1,1,1295,808,0,2135,1,3,76,20,9
1,1,1205,808,0,635,1,1,808,10,9
1,1,1080,808,0,1442,2,3,997,36,8
1,1,1055,808,0,1442,1,3,997,36,8
1,1,953,808,0,1495,1,3,1155,27,8
1,1,830,808,0,1702,2,1,563,27,8
1,2,820,808,0,2237,1,3,1166,24,0
0,2,650,808,0,2135,1,1,26,43,9
2,3,400,808,0,1766,1,3,250,14,9
1,1,5525,809,0,2135,1,3,1246,4,9
1,1,2195,809,0,2135,1,1,1298,4,9
1,1,1247,809,0,1406,1,3,462,47,8
1,1,919,809,0,443,1,1,794,17,9
1,1,911,809,0,1740,1,1,634,43,9
1,1,845,809,0,2153,1,3,576,35,8
1,1,830,809,0,2151,1,3,576,35,8
1,2,3010,810,0,907,1,0,146,19,8
1,1,2095,810,0,253,1,3,998,31,8
1,1,1900,810,0,2135,1,1,69,43,9
1,1,1795,810,0,360,1,1,1504,31,8
1,2,1550,810,0,2218,1,3,881,19,3
1,2,1515,810,0,2135,1,0,1192,4,9
1,1,1425,810,0,2135,1,3,103,47,9
1,2,1278,810,0,2136,1,3,940,20,8
1,1,1200,810,0,430,1,1,42,23,9
1,1,1150,810,0,2135,1,1,1415,34,9
1,1,855,810,0,2135,1,1,415,36,9
2,2,825,810,0,366,1,1,1251,43,9
1,2,774,810,0,1052,1,1,279,35,9
1,1,758,810,0,1847,1,1,415,36,8
1,1,731,810,0,1846,1,1,415,36,8
1,2,725,810,0,2135,1,0,30,12,9
1,2,702,810,0,1690,1,3,359,35,3
1,2,700,810,0,2135,1,3,30,12,9
1,1,1315,811,0,2227,1,1,634,43,9
1,1,1155,811,0,2227,1,1,251,3,9
1,1,975,811,0,2135,1,1,1040,29,9
1,2,958,811,0,1851,1,1,232,27,8
1,1,925,811,0,2135,1,3,705,15,9
1,2,909,811,0,1851,1,1,232,27,8
1,3,600,811,0,2237,1,3,1064,33,3
1,2,1650,812,0,382,1,1,1546,46,8
1,3,1595,812,0,1733,1,3,809,48,9
1,1,1277,812,0,1322,1,1,1307,20,8
1,1,1146,812,0,685,1,1,902,48,9
1,2,1100,812,0,2135,1,3,69,43,9
1,2,1025,812,0,1044,1,1,397,27,9
1,1,1025,812,0,2227,1,3,173,19,8
1,1,999,812,0,2135,1,3,905,23,9
1,2,895,812,0,2149,1,1,902,48,9
1,1,891,812,0,1640,1,1,670,12,9
1,1,835,812,0,2135,1,3,906,28,9
1,1,1365,813,0,1937,1,1,314,43,9
1,1,1328,813,0,1913,2,3,555,43,8
1,1,815,813,0,2164,1,3,634,43,9
1,1,1650,814,0,2135,1,1,581,20,7
1,1,1595,814,0,524,1,1,681,24,9
1,1,1240,814,0,130,2,1,800,31,8
1,1,1015,814,0,1850,1,1,771,10,8
1,1,995,814,0,1850,1,1,771,10,8
1,2,700,814,0,1538,1,3,30,12,9
1,1,2595,815,0,2235,1,1,1505,31,8
1,1,2585,815,0,2235,2,3,1505,31,8
1,2,1799,815,0,2135,1,3,1284,47,9
1,1,1570,815,0,55,2,1,1083,20,8
1,1,1415,815,0,1024,1,1,1573,51,9
1,2,1000,815,0,2135,1,3,304,5,9
1,1,919,815,0,2135,1,1,626,27,9
1,2,639,815,0,289,1,3,359,35,8
1,2,539,815,0,1670,1,1,1442,35,9
1,2,2195,816,0,1793,1,1,784,4,9
1,1,1555,816,0,1965,1,3,351,43,8
1,2,1195,816,0,2135,1,3,1443,47,9
1,2,1150,816,0,1793,1,3,1335,47,3
1,1,1048,816,0,436,1,1,57,27,9
1,2,875,816,0,2135,1,1,906,28,9
1,2,745,816,0,2135,1,0,30,12,9
1,1,1799,817,0,448,1,1,1521,19,9
2,3,1595,817,0,2135,1,3,855,37,9
1,1,1195,817,0,2135,1,1,534,34,9
1,2,1025,817,0,2136,1,1,1233,24,9
1,1,935,817,0,2164,1,1,634,43,9
1,1,2148,818,0,1961,1,3,483,31,8
1,1,1733,818,0,1351,1,3,581,20,8
1,1,1638,818,0,1351,1,3,581,20,8
1,1,1631,818,0,1351,1,3,581,20,8
1,1,1400,818,0,1820,1,3,1155,27,8
1,1,1178,818,0,1333,1,1,1486,43,9
1,1,959,818,0,536,1,1,1032,9,9
1,1,4300,819,0,2135,1,3,1246,4,9
1,1,3525,819,0,2135,0,1,667,31,8
1,0,2900,819,0,2135,1,1,792,4,9
1,1,2580,819,0,2078,1,3,474,31,8
1,1,1735,819,0,1572,1,1,69,43,9
1,1,1401,819,0,271,2,1,1378,10,8
1,2,1400,819,0,297,1,3,643,20,8
1,2,1250,819,0,2135,1,1,60,10,9
1,1,1185,819,0,888,1,1,809,48,9
1,1,1103,819,0,1904,1,1,304,5,8
1,1,1005,819,0,1904,1,3,916,38,8
1,3,990,819,0,1766,1,3,250,14,9
1,1,2048,820,0,2251,1,3,103,47,8
1,2,1900,820,0,2135,1,1,651,4,9
1,1,1900,820,0,2135,1,1,111,37,9
1,1,1840,820,0,2135,1,3,1307,20,8
1,1,1733,820,0,2227,2,3,1109,38,8
1,1,1700,820,0,2135,1,1,129,28,9
1,2,1685,820,0,2135,1,1,1284,47,9
1,3,1663,820,0,1538,1,1,272,14,9
1,2,1600,820,0,2135,1,1,1434,4,9
1,2,1549,820,0,1903,2,1,1177,47,8
1,2,1456,820,0,1675,1,1,1109,38,9
1,2,1455,820,0,1381,1,1,805,47,8
1,1,1373,820,0,2135,1,1,458,43,9
1,1,1370,820,0,2227,1,1,657,43,9
1,1,1315,820,0,886,1,1,634,43,9
1,1,1225,820,0,2106,1,3,462,47,8
1,2,1220,820,0,382,1,1,369,5,8
1,1,1215,820,0,1003,1,1,462,47,9
1,1,1202,820,0,1004,1,1,450,47,9
1,1,1177,820,0,2227,1,1,1141,16,9
1,1,1115,820,0,2204,1,3,298,20,8
1,1,1115,820,0,2204,2,3,298,20,8
1,1,1025,820,0,2135,1,1,1240,44,9
1,1,1022,820,0,1778,1,1,698,43,9
1,1,1015,820,0,2135,1,1,834,10,9
1,1,873,820,0,1754,1,1,808,10,9
1,1,835,820,0,2135,1,1,906,28,9
1,1,835,820,0,2135,1,1,906,28,9
1,1,775,820,0,2135,1,3,906,28,9
1,2,735,820,0,393,2,3,279,35,8
1,2,625,820,0,2135,1,3,1037,36,8
1,1,585,820,0,1160,1,1,558,48,9
1,1,1695,821,0,2135,1,1,154,26,9
1,1,910,821,0,1758,0,3,363,10,8
1,2,650,821,0,1167,1,1,634,43,9
1,1,1870,822,0,1172,1,1,351,43,8
1,2,1795,822,0,2135,1,2,1284,47,9
1,2,975,822,0,1753,1,3,1216,43,9
1,1,880,822,0,783,1,3,1528,16,9
1,1,800,822,0,2135,1,3,457,28,9
1,1,2560,823,0,2091,1,3,1505,31,8
1,1,1575,823,0,640,1,1,902,48,9
1,1,1560,823,0,760,1,0,494,48,9
1,2,1280,823,0,207,2,1,52,43,8
1,1,1169,823,0,1474,1,3,739,33,8
1,1,1159,823,0,1862,1,3,21,10,8
2,2,1100,823,0,2135,1,3,30,12,9
1,1,2035,824,0,2135,1,0,103,47,9
1,2,1840,824,0,2078,1,1,147,47,8
2,3,1736,824,0,2062,1,3,21,10,8
1,1,1549,824,0,1753,1,3,69,43,9
1,1,1405,824,0,2227,1,1,351,43,9
1,1,1150,824,0,2135,1,1,398,23,9
1,1,1070,824,0,1725,1,1,1258,44,9
1,2,1005,824,0,19,0,1,1155,27,8
1,2,995,824,0,1106,1,1,1155,27,9
1,1,600,824,0,1282,1,3,1408,43,9
1,2,2475,825,0,2243,1,3,1172,4,9
1,1,2199,825,0,2135,1,1,1438,4,9
1,1,2125,825,0,1121,1,3,1573,51,9
1,2,1895,825,0,2135,1,3,1284,47,9
1,1,1800,825,0,2036,1,3,1144,31,8
1,1,1645,825,0,58,1,1,1378,10,8
2,2,1600,825,0,1191,1,3,1098,38,9
1,1,1587,825,0,2074,2,3,1144,31,8
1,2,1550,825,0,2135,1,1,69,43,9
1,2,1549,825,0,2192,1,1,272,14,9
1,2,1525,825,0,2135,1,3,363,10,9
1,1,1495,825,0,470,1,1,963,19,9
1,1,1436,825,0,2227,0,3,304,5,8
1,1,1425,825,0,2151,1,3,304,5,8
1,1,1400,825,0,2135,1,1,1098,38,9
1,1,1376,825,0,1457,2,3,304,5,8
1,1,1346,825,0,121,1,1,1548,27,8
1,2,1265,825,0,203,1,1,1517,20,8
1,2,1185,825,0,1671,1,3,94,37,9
1,2,1015,825,0,1754,1,1,304,5,9
1,1,1005,825,0,569,1,1,132,31,8
1,2,985,825,0,1670,1,0,1040,29,9
1,2,955,825,0,2038,1,0,279,35,8
1,1,925,825,0,2135,1,1,681,24,9
1,2,875,825,0,2135,1,3,1562,47,9
1,1,850,825,0,2135,1,1,1040,29,9
1,2,825,825,0,2135,1,1,704,42,9
1,1,775,825,0,2135,1,1,1344,2,9
1,2,710,825,0,1675,1,3,737,22,9
1,2,700,825,0,1018,1,1,944,15,9
1,2,615,825,0,983,1,1,496,17,9
1,1,1899,826,0,2241,1,3,1171,47,8
1,1,1450,826,0,2143,2,3,481,5,8
1,1,1300,826,0,471,1,1,953,9,9
1,1,1275,826,0,1014,1,1,808,10,9
1,1,1009,826,0,944,1,1,23,9,9
1,1,950,826,0,2135,1,0,634,43,9
1,1,900,826,0,2078,1,0,634,43,9
1,1,2895,827,0,2250,1,1,941,4,9
1,1,1700,827,0,1741,1,1,1553,45,9
1,1,1650,827,0,2205,2,1,1413,31,8
1,1,1315,827,0,2184,2,3,21,10,8
1,1,1191,827,0,2000,1,3,242,43,9
1,1,976,827,0,2135,1,1,242,43,9
1,1,964,827,0,14,1,1,1095,45,8
1,1,958,827,0,668,1,1,319,42,9
1,1,2290,828,0,1572,1,1,69,43,9
1,1,1800,828,0,2092,1,3,505,20,8
1,1,1688,828,0,2135,1,3,507,45,9
2,2,1568,828,0,2135,1,0,1350,38,9
1,1,1395,828,0,1759,1,1,1130,9,8
1,1,1250,828,0,2135,1,1,499,20,7
1,1,1220,828,0,2135,1,1,499,20,7
1,1,1070,828,0,1724,1,1,191,10,9
2,2,635,828,0,1687,1,1,143,12,9
1,2,625,828,1,165,1,3,899,10,3
1,1,2870,829,0,336,2,1,699,47,8
1,1,1729,829,0,2135,1,0,60,10,9
1,2,1695,829,0,2135,1,3,369,5,9
1,1,1380,829,0,591,0,3,555,43,8
1,1,1281,829,0,2183,1,3,1565,45,8
1,1,1970,830,0,22,2,1,1482,31,8
1,1,1876,830,0,772,1,1,263,19,9
1,2,1875,830,0,1822,1,3,1154,31,8
1,1,1790,830,0,2135,1,1,272,14,9
1,1,1570,830,0,2135,1,3,33,4,9
1,2,1550,830,0,1633,1,3,688,47,9
1,2,1486,830,0,1573,1,3,1040,29,9
1,1,1475,830,0,2135,1,3,370,31,9
1,1,1430,830,0,759,1,1,902,48,9
1,1,1420,830,0,101,1,3,267,45,8
1,1,1330,830,0,1019,1,1,176,48,9
1,2,1270,830,0,242,1,1,818,30,8
1,1,1039,830,0,2054,2,1,834,10,8
1,1,1018,830,0,1146,2,3,744,10,8
1,2,920,830,0,1193,1,3,291,35,8
1,2,899,830,0,2135,1,3,1240,44,9
1,2,799,830,0,2135,1,3,995,45,8
1,1,795,830,0,941,1,1,1340,43,9
2,2,781,830,0,2199,1,1,1423,43,8
1,2,680,830,0,2175,1,1,1195,45,9
1,1,1882,831,0,2136,2,3,1143,31,8
1,3,1290,831,0,2136,1,1,681,24,9
1,1,850,831,0,2143,2,1,279,35,8
1,1,2920,832,0,2047,1,3,667,31,8
1,1,2495,832,0,2078,1,3,412,31,8
1,1,1700,832,0,2135,1,1,351,43,9
1,2,1550,832,0,2135,1,3,60,10,9
1,2,1325,832,0,2135,1,1,20,37,9
1,2,1245,832,0,2192,1,1,681,24,9
1,1,981,832,0,2135,1,3,397,27,8
1,1,952,832,0,645,1,0,226,38,9
1,1,891,832,0,2136,1,1,415,36,9
1,1,800,832,0,2135,1,1,669,42,9
1,1,1800,833,0,2135,1,3,1180,19,9
1,1,1445,833,0,954,1,1,1134,37,9
1,2,1399,833,0,217,2,1,818,30,8
1,1,1335,833,0,2227,1,3,1511,9,9
1,2,1300,833,0,1699,1,1,1176,33,9
1,2,1299,833,0,217,1,1,818,30,8
1,2,1245,833,0,2164,2,3,1416,31,8
1,2,1209,833,0,2164,1,3,1416,31,8
1,1,1092,833,0,1225,2,1,351,43,8
1,1,1025,833,0,1582,1,3,313,23,9
1,1,999,833,0,636,1,0,1371,48,9
1,1,969,833,0,64,1,1,931,27,8
1,1,885,833,0,1306,1,1,766,29,9
2,2,2275,834,0,2135,1,1,1407,4,9
1,1,2265,834,0,2164,0,3,397,27,8
1,2,1950,834,0,2135,1,3,438,4,9
1,1,1710,834,0,2135,1,3,334,4,9
1,1,1350,834,0,1754,1,1,1242,43,9
1,1,1015,834,0,2164,1,3,52,43,8
1,1,905,834,0,1101,1,1,1,43,9
1,2,795,834,0,2135,1,3,546,28,9
1,1,2184,835,0,1572,1,1,69,43,9
2,2,2095,835,0,214,1,3,1044,4,5
1,2,1898,835,0,2232,0,1,1112,31,8
1,1,1350,835,0,2135,1,1,681,24,9
1,2,1245,835,0,2135,1,0,383,20,8
1,1,1029,835,0,2136,2,1,914,27,8
1,1,925,835,0,765,1,1,1384,9,9
1,1,870,835,0,2135,1,1,1040,29,9
1,1,1545,836,0,2190,1,3,282,20,8
1,1,1320,836,0,1383,2,3,1057,20,8
1,1,1180,836,0,1538,1,3,1242,43,9
1,1,1123,836,0,2078,2,3,447,43,8
1,1,919,836,0,755,1,1,661,9,9
1,2,1745,837,0,1255,1,1,1241,47,8
1,2,1745,837,0,1255,2,1,1241,47,8
1,2,1670,837,0,1255,2,3,1241,47,8
1,2,1600,837,0,2147,2,3,743,31,8
2,2,1438,837,0,617,1,1,1345,24,9
1,1,850,837,0,1294,1,1,766,29,9
1,1,2070,838,0,356,1,3,1504,31,8
1,1,1600,838,0,2135,1,2,141,13,9
1,1,1250,838,0,2135,1,1,560,48,9
1,1,811,838,0,2135,1,3,1310,41,9
2,2,825,839,0,1084,1,1,30,12,9
2,2,2695,840,0,2135,1,0,792,4,9
1,2,2195,840,0,2135,1,1,784,4,9
1,1,2150,840,0,1495,2,3,137,31,8
2,3,1590,840,0,1690,1,3,1502,15,9
1,1,1475,840,0,639,1,1,902,48,9
1,1,1450,840,0,2135,1,3,69,43,9
1,1,1417,840,0,2135,1,0,634,43,9
1,2,1322,840,0,2136,1,3,1369,20,8
1,1,1310,840,0,1803,2,3,573,31,8
1,2,1270,840,0,2135,0,3,304,5,8
1,1,1200,840,0,1760,1,1,721,15,9
1,1,1200,840,0,1509,2,1,363,10,8
1,2,1165,840,0,2224,1,3,98,20,8
1,2,1155,840,0,147,1,1,304,5,8
1,1,1100,840,0,2135,1,1,1291,35,9
1,3,1095,840,0,1760,1,3,809,48,9
1,2,1070,840,0,2135,1,3,304,5,8
1,1,1050,840,0,2135,1,0,935,23,9
1,2,995,840,0,238,2,1,304,5,8
2,2,825,840,0,736,1,1,747,16,9
1,2,795,840,0,1057,1,3,421,43,3
1,3,775,840,0,2135,1,3,1420,36,9
1,2,775,840,0,2135,1,1,1494,40,9
1,2,700,840,0,2135,1,3,165,43,9
1,2,675,840,0,2135,1,3,546,28,9
1,2,650,840,0,1675,1,1,311,2,9
1,1,2600,841,0,2135,1,3,792,4,9
2,2,1476,841,0,180,2,3,430,20,8
1,1,1268,841,0,2135,1,3,1514,35,8
1,1,1076,841,0,1644,1,1,1315,42,9
1,1,650,841,0,2136,1,3,30,12,9
2,2,2350,842,0,1538,1,1,272,14,9
1,1,1900,842,0,2135,1,3,1428,4,9
1,1,1875,842,0,2135,1,1,351,43,9
1,1,1230,842,0,2135,1,1,1037,36,9
1,1,1057,842,0,1360,1,1,795,35,8
1,1,1042,842,0,1400,1,3,397,27,8
1,1,995,842,0,2135,1,1,540,42,9
1,1,870,842,0,1460,1,1,1155,27,8
1,1,2186,843,0,2135,1,1,351,43,9
1,2,1755,843,0,2135,2,3,147,47,8
1,1,1624,843,0,2208,1,3,351,43,8
1,1,1595,843,0,1917,0,1,95,30,8
2,2,1264,843,0,1018,1,1,262,42,9
1,2,950,843,0,976,1,3,681,24,9
1,1,805,843,0,2135,1,3,906,28,9
1,1,1280,844,0,2135,1,0,1479,48,9
1,1,1202,844,0,257,1,3,69,43,9
1,1,1184,844,0,595,1,1,1385,9,9
1,2,1120,844,0,367,1,3,2,20,8
1,2,424,844,0,2183,1,1,476,48,9
1,1,3191,845,0,2135,2,1,667,31,8
1,1,3159,845,0,2135,0,3,667,31,8
1,1,2355,845,0,1995,1,1,863,19,8
1,1,1900,845,0,2135,1,1,111,37,9
2,2,1805,845,0,2135,1,3,33,4,9
1,1,1582,845,0,1331,1,3,60,10,9
1,1,1395,845,0,1818,1,1,398,23,9
1,2,1200,845,0,2237,1,3,1043,9,3
1,2,1015,845,0,2135,1,1,1040,29,9
2,2,975,845,0,2136,1,3,602,45,8
1,1,870,845,0,2136,1,1,856,27,8
1,1,1689,846,0,39,1,3,188,31,8
1,1,1595,846,0,2164,1,1,15,45,9
1,1,1465,846,0,1753,1,3,69,43,9
1,1,1327,846,0,39,1,3,188,31,8
1,1,1315,846,0,2135,1,1,272,14,9
1,1,1283,846,0,1403,1,3,69,43,9
1,1,1277,846,0,39,1,3,188,31,8
1,1,1044,846,0,1753,1,3,69,43,9
1,1,925,846,0,2038,2,3,415,36,8
1,2,875,846,0,1210,1,1,902,48,9
1,2,2898,847,0,2135,1,1,792,4,9
1,1,1686,847,0,2135,1,1,351,43,9
1,1,1565,847,0,1827,1,1,1269,9,8
1,1,1500,847,0,1753,1,1,410,23,9
1,2,1145,847,0,2135,1,1,69,43,9
1,2,1100,847,0,2136,1,1,1320,31,8
1,1,799,847,0,2135,1,1,616,42,9
1,1,1950,848,0,2135,1,3,1134,37,9
1,1,1707,848,0,1998,2,3,363,10,8
1,2,1337,848,0,2136,1,1,1369,20,8
1,2,1337,848,0,2136,1,3,1369,20,8
1,1,1311,848,0,644,1,1,1385,9,9
1,1,879,848,0,1293,1,1,1384,9,9
1,1,1292,849,0,2135,2,3,1155,27,8
1,3,1185,849,0,2122,1,1,1393,3,9
1,1,1050,849,0,246,1,3,739,33,8
1,1,839,849,0,489,1,1,1384,9,9
1,2,3950,850,0,2237,1,1,792,4,9
1,1,3390,850,0,1583,1,3,376,22,9
1,1,2800,850,0,2135,1,3,1028,4,9
2,2,2800,850,0,2135,1,1,1501,4,9
1,2,2795,850,0,2135,1,0,792,4,9
1,1,2750,850,0,2227,1,1,344,4,9
1,1,2700,850,0,2135,1,1,792,4,9
1,2,2700,850,0,392,1,1,792,4,8
1,2,2695,850,0,2135,1,1,792,4,9
1,1,2570,850,0,2135,1,3,792,4,9
1,1,2515,850,0,123,1,1,785,31,8
1,1,2300,850,0,2243,2,3,52,19,8
1,2,2295,850,0,2135,1,1,1284,47,9
1,1,2260,850,0,2135,1,1,412,31,9
1,1,2100,850,0,1732,1,1,1098,38,9
1,2,2075,850,0,1760,1,1,148,5,8
1,1,1990,850,0,2061,1,1,1269,9,8
1,1,1845,850,0,141,1,3,229,4,8
1,2,1795,850,0,2135,1,3,784,4,8
1,2,1775,850,0,2135,1,3,442,4,9
1,2,1699,850,0,1699,1,1,1385,9,9
1,2,1695,850,0,2135,1,1,1075,38,9
1,2,1695,850,0,1108,1,3,441,47,8
1,1,1685,850,0,2135,1,1,1260,4,9
1,2,1599,850,0,1893,1,3,699,47,8
1,1,1550,850,0,2135,2,3,1109,38,8
1,1,1500,850,0,2135,1,3,341,45,9
1,2,1500,850,0,2135,1,0,851,43,9
1,1,1450,850,0,2135,1,0,1343,23,9
1,1,1450,850,0,1733,1,1,1236,23,9
1,2,1450,850,0,1736,2,3,318,38,8
1,1,1399,850,0,1774,1,1,39,22,9
1,1,1399,850,0,2175,1,1,1385,9,9
1,2,1395,850,0,1793,1,3,1102,20,3
1,1,1359,850,0,1756,1,1,39,22,9
1,2,1350,850,0,2135,1,3,69,43,9
1,2,1339,850,0,2135,1,1,94,37,9
1,1,1325,850,0,2135,1,1,902,48,9
1,1,1299,850,0,1735,1,1,1050,9,9
1,2,1295,850,0,2135,1,1,69,43,9
1,2,1285,850,0,2135,1,1,1046,37,9
1,1,1269,850,0,670,1,1,525,37,9
1,1,1269,850,0,1635,1,1,39,22,9
1,2,1242,850,0,1766,1,3,995,45,8
1,2,1230,850,0,2135,1,1,1240,44,9
1,2,1225,850,0,2135,1,1,1050,9,9
1,2,1200,850,0,2135,1,1,1445,9,9
2,2,1200,850,0,1661,1,3,1431,14,9
1,1,1200,850,0,1745,1,1,279,35,9
1,2,1195,850,0,2135,1,1,634,43,9
1,1,1179,850,0,2218,1,1,528,20,9
1,2,1150,850,0,31,2,1,1161,20,8
1,2,1140,850,0,1760,1,3,306,35,9
1,2,1135,850,0,31,1,1,1161,20,8
1,2,1133,850,0,2135,1,3,1176,33,8
1,1,1125,850,0,2135,1,0,1496,31,9
1,1,1110,850,0,57,1,1,887,27,8
1,2,1100,850,0,2135,1,1,763,43,9
1,1,1100,850,0,1084,1,1,291,35,9
1,2,1100,850,0,2237,1,3,1345,19,3
1,2,1080,850,0,1736,2,0,318,38,8
1,2,1065,850,0,31,2,1,1161,20,8
1,2,1050,850,0,2238,2,3,1108,31,8
2,2,1029,850,0,2135,1,1,1216,43,9
1,2,1020,850,0,1538,1,1,34,0,9
1,2,1010,850,0,2136,1,3,673,20,8
1,3,1005,850,0,2135,1,3,30,12,9
1,2,1000,850,0,2135,1,1,125,22,9
1,1,1000,850,0,569,2,3,132,31,8
1,1,995,850,0,2135,1,1,1233,24,9
1,2,995,850,0,1670,1,1,681,24,9
1,1,995,850,0,2135,1,1,272,14,9
2,2,995,850,0,2251,1,1,439,9,8
1,2,985,850,0,162,1,1,1155,27,8
1,2,980,850,0,1760,1,3,479,23,9
1,2,980,850,0,1736,2,3,318,38,8
1,2,980,850,0,307,2,3,318,38,8
1,1,978,850,0,2087,2,3,1155,27,8
1,1,969,850,0,1345,1,1,1569,22,9
1,1,964,850,0,2058,1,3,856,27,8
1,2,959,850,0,2175,1,3,479,23,9
1,1,950,850,0,2135,1,1,485,9,9
1,1,949,850,0,1454,1,3,931,27,8
1,2,925,850,0,2135,1,3,1240,44,9
1,2,925,850,0,1190,1,1,681,24,9
1,1,910,850,0,1113,1,0,76,20,9
1,1,910,850,0,293,1,3,834,10,8
1,1,879,850,0,1754,1,0,1334,22,9
1,1,869,850,0,2227,1,1,634,43,9
1,2,865,850,0,2135,1,1,232,27,8
1,1,855,850,0,2135,1,3,291,35,8
2,2,850,850,0,2135,1,1,1058,1,9
1,2,850,850,0,2135,1,1,1040,29,9
1,2,825,850,0,2135,1,1,1123,22,9
1,1,803,850,0,765,1,1,102,22,9
1,1,800,850,0,2072,1,1,291,35,8
1,1,800,850,0,2018,1,1,279,35,8
1,2,800,850,0,382,1,1,304,5,8
1,2,799,850,0,1738,1,1,928,35,9
1,2,795,850,0,1726,1,1,681,24,9
1,2,780,850,0,2135,1,0,1573,51,9
2,2,775,850,0,823,1,1,794,17,9
0,2,775,850,2,2164,1,1,148,5,3
1,1,775,850,0,1489,1,3,613,27,8
1,3,750,850,0,2135,1,3,30,12,9
1,1,730,850,0,1012,1,1,1497,12,9
1,2,725,850,0,2135,1,3,546,28,9
1,2,725,850,0,2135,1,3,1302,18,9
1,2,720,850,0,1959,1,1,1111,15,9
1,1,715,850,0,451,1,1,766,29,9
1,3,715,850,0,2135,1,1,718,29,9
2,2,699,850,0,2135,1,1,1355,36,9
1,2,675,850,0,1213,1,3,372,12,9
